prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,Type_of_Spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_CFDA_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,subawardee_zipcode,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_executive5,subawardee_executive5_compensation,subawardee_business_types,subaward_CFDA_program_number_title_codes
dd857e4bed178a64bbef267506e5c9d7,1301346,,1301346,sg,06/27/2014,06,2014,,,Albuquerque,NM,871310001,NM01,US,784121725,University Of New Mexico ,,NATIONAL SCIENCE FOUNDATION,,,,,,,,,,,,,,,,,,,,,,47.080 Office of Cyberinfrastructure,4000000.00,05/08/2014,Energize New Mexico,,Energize New Mexico,,,2014,4900,NATIONAL SCIENCE FOUNDATION,4900,NATIONAL SCIENCE FOUNDATION,,,106610793,SANTA FE COMMUNITY COLLEGE,STATE BOARD FOR COMMUNITY,6401 RICHARDS AVE,SANTA FE,NM,875084887,NM03,US,,Santa Fe ,NM,875084887,NM03,US,,,50000.00,05/08/2014,,,,,,,4900,NATIONAL SCIENCE FOUNDATION,063037-87G6,Develop and host Faculty Leadership and Professional Development Institute.  Provide a workshop with follow-up online training for 25 faculty from 10 institutions.  Create and online community of colleagues invloved in professional development.  Form 4 Colleague Research teams to build the community colleges.  Provide additional training for the identified faculty institutional coordinator.,0,0,06,2014,2014,,,,,,,,,,,,47.080 Office of Cyberinfrastructure
307445682d3a93e2261775371a91e7cd,1305011,,1305011,sg,06/30/2014,06,2014,,,Las Cruces,NM,880038001,NM02,US,861367373,New Mexico State University ,,NATIONAL SCIENCE FOUNDATION,,,,,,,,,,,,,,,,,,,,,,47.076 Education and Human Resources,702000.00,05/30/2014,New Mexico Alliance for Minority Participation (Senior Level Alliances),,New Mexico Alliance for Minority Participation (Senior Level Alliances),,,2014,4900,NATIONAL SCIENCE FOUNDATION,4900,NATIONAL SCIENCE FOUNDATION,,,041358904,NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,NEW MEXICO TECH,801 LEROY PL,SOCORRO,NM,878014681,NM02,US,,Socorro,NM,878014681,NM02,US,041358904,New Mexico Institute Of Mining And Technology ,29475.00,05/30/2014,,,,,,,4900,NATIONAL SCIENCE FOUNDATION,Q01617,"The goal of New Mexico AMP is to increase the quality and quantity of students completing science, technology, engineering, and mathematics baccalareate degree programs and increasing the number of strudents interested in, academically qualified for, and matriculated into programs of doctoral study or professional practice in STEM fields normallysupported by NSF.  The New Mexico AMP program promotes baccalkaureate attainment preparation for graduate study, and preparation for successful careers, with emphasis given to two key transition points: 1) 2-year college to 4-year univwersity and 2) undergraduate to graduate study.",1,0,06,2014,2014,Dan  Lopez,342829,Lonnie  Marquez,238659,Peter  Gerity,229441,Van  Romero,227902,Melissa  Jarmillo-Fleming,152993,,47.076 Education and Human Resources
e3865d3465ae2b32509c696ada5d5167,99692516,,99692516,sg,07/07/2014,06,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,06/27/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,077382476,"VALLEY ESTATES MUTUAL WATER AND SEWER ASSOCIATION, INC.",,704 VALLEY DR,ESPANOLA,NM,875329653,NM03,US,,Espanola,NM,875329653,NM03,US,,,49238.00,06/27/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3038-DW,Disinfection system and tank replacement,0,0,06,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
544bf6c434a98321f2f612c0ca614347,99692515,,99692515,sg,07/07/2014,06,2014,,,Statewide,NM,875012152,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8975000.00,06/27/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,077382476,"VALLEY ESTATES MUTUAL WATER AND SEWER ASSOCIATION, INC.",,704 VALLEY DR,ESPANOLA,NM,875329653,NM03,US,,Espanola,NM,875329653,NM03,US,,,16413.00,06/27/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3040-DW,Disinfection system and tank replacement,0,0,06,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
e3865d3465ae2b32509c696ada5d5167,99692516,,99692516,sg,07/07/2014,06,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,06/27/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,026869453,"PECOS, VILLAGE OF",,54 S MAIN ST,PECOS,NM,875522508,NM03,US,,Pecos,NM,875522508,NM03,US,,,462999.00,06/27/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3036-DW,Meter upgrade and SCADA system,0,0,06,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
e3865d3465ae2b32509c696ada5d5167,99692516,,99692516,sg,07/07/2014,06,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,06/27/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,021232723,"LAS VEGAS, CITY OF",,1700 N GRAND AVE,LAS VEGAS,NM,877014731,NM03,US,,Las Vegas,NM,877014731,NM03,US,021232723,"LAS VEGAS, CITY OF",888800.00,06/27/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,3043-DW,Rehabilitation and maintenance of three water storage tanks,0,0,06,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
77fbd7bfe5e2b7aff3d1de9317fce3af,2013VAGX0070,,2013VAGX0070,sg,07/18/2014,03,2014,,,Uptown,NM,871107800,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.575 Crime Victim Assistance,3111055.00,02/01/2014,OVC FY 13 VOCA Victim Assistance Formula,,OVC FY 13 VOCA Victim Assistance Formula,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,829868723,UNIVERSITY OF NEW MEXICO,HEALTH SCIENCES CENTER,2500 MARBLE DR NE,ALBUQUERQUE,NM,871310001,NM01,US,,Albuquerque,NM,871310001,NM01,US,784121725,University Of New Mexico ,25405.00,02/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2014-VA-242,"VOCA funding partially supports a Family Advocate position to provide advocacy, support services and group facilitation to sexually abused children and their family members who present for a forensic medical examination.",0,0,03,2014,2014,,,,,,,,,,,,16.575 Crime Victim Assistance
77fbd7bfe5e2b7aff3d1de9317fce3af,2013VAGX0070,,2013VAGX0070,sg,07/18/2014,03,2014,,,Uptown,NM,871107800,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.575 Crime Victim Assistance,3111055.00,02/01/2014,OVC FY 13 VOCA Victim Assistance Formula,,OVC FY 13 VOCA Victim Assistance Formula,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,014122873,VILLAGE OF RUIDOSO,,313 CREE MEADOWS DR,RUIDOSO,NM,883456938,NM02,US,,Ruidoso,NM,883456938,NM02,US,014122873,VILLAGE OF RUIDOSO,27083.00,02/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2014-VA-247,VOCA funds an advocate to provide supports services to victims of crime seen by law enforcement.,0,0,03,2014,2014,,,,,,,,,,,,16.575 Crime Victim Assistance
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,940672629,COMMUNITY AGAINST VIOLENCE INC,,945 SALAZAR RD,TAOS,NM,875718231,NM03,US,,Taos,NM,875718231,NM03,US,,,30000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-111,"Victims of domestic violence, sexual assault, stalking and/or dating violence that identify as having disabilities, substance abuse issues and/or are elderly will receive comprehensive services within a rural community in Northern New Mexico",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,361670859,"DISTRICT ATTORNEYS, NEW MEXICO ADMINISTRATIVE OFFICE OF THE",11TH JUDICIAL DISTRICT ATTORNEY DIV I,335 S MILLER AVE,FARMINGTON,NM,874016463,NM03,US,,Farmington,NM,874016463,NM03,US,007111818,,51781.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-134,Provide a victim advocate to increase and enhance the prosecution of domestic violence offenders and to train law enforcement officers on improved investigation.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,605417562,"SEXUAL ASSAULT SERVICES OF NORTHWEST NEW MEXICO, INC.",,622 W MAPLE ST STE G,FARMINGTON,NM,874016589,NM03,US,,Farmington,NM,874016589,NM03,US,,,30000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-129,"Provide a trauma informed counselor for adult victims of sexual assault within the a rural region of the state, targeting the Native American community within that region.",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,020682027,DNA-PEOPLE'S LEGAL SERVICES,,JUNCTION OF 264 AND ROUTE 12 N NEXT TO FINA GAS STATION,WINDOW ROCK,AZ,865150000,AZ01,US,,Farmington,NM,874016855,NM03,US,020682027,DNA-PEOPLE'S LEGAL SERVICES,26691.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-114,"Victims of domestic violence, sexual assault and stalking in San Juan County, will receive legal assistance to obtain Orders of Protection and related emergency orders in state and tribal courts.",1,1,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,847508405,NEW MEXICO COALITION AGAINST DOMESTIC VIOLENCE,,1000 CORDOVA PLACE #52,SANTA FE,NM,875051725,NM03,US,,Santa Fe,NM,875051725,NM03,US,,,25000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-119,To address the lack of understanding on Confidentiality between advocates and law enforcement.  The NMCADV will review existing laws and provide clarification and best practices recommendations and trainings statewide.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,623984437,13TH JUDICIAL DISTRICT ATTORNEY OFFICE,,711 CAMINO DEL PUEBLO SUR,BERNALILLO,NM,870045931,NM03,US,,Bernalillo,NM,870045931,NM03,US,623984437,13TH JUDICIAL DISTRICT ATTORNEY OFFICE,66000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-135,Provide a prosecutor to increase and enhance the prosecution of domestic violence offenders and to train law enforcement officers on improved investigation.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,176673242,"DISTRICT ATTORNEYS, NEW MEXICO ADMINISTRATIVE OFFICE OF THE",THIRD JUDICIAL DISTRICT ATTORNEY,845 N MOTEL BLVD 2ND FL STE D,LAS CRUCES,NM,880078100,NM02,US,,Las Cruces,NM,880078100,NM02,US,007111818,,66000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-132,Provide a prosecutor to increase and enhance the prosecution of domestic violence offenders and to train law enforcement officers on improved investigation.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,182581579,COPE INC,COPE INC CENTER OF POTECTIVE,909 S FLORIDA AVE,ALAMOGORDO,NM,883105307,NM02,US,,Alamogordo,NM,883105307,NM02,US,,,25000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-112,"Victims of domestic violence, sexual assault, stalking and/or dating violence will receive civil legal assistance to obtain Orders of Protection and related emergency orders",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,847508405,NEW MEXICO COALITION AGAINST DOMESTIC VIOLENCE,,1000 CORDOVA PLACE #52,SANTA FE,NM,875051725,NM03,US,,Santa Fe,NM,875051725,NM03,US,,,35775.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-120,Victims with Limited English Proficiency and deaf and hard of hearing victims will receive improved access to assistance through the provision of interpretation and translation services.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,781549340,"ALBUQUERQUE, CITY OF",POLICE DEPARTMENT,400 ROMA AVE NW STE 1,ALBUQUERQUE,NM,871022195,NM01,US,,Albuquerque,NM,871022195,NM01,US,007111891,"ALBUQUERQUE, CITY OF",64489.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-106,"Specialized victim liaisons housed in the Albuquerque Family Advocacy Center will work closely with victims and investigators to ensure that lethality factors guide the investigation process, that victims are referred to community services and that victims with limited English proficiency are provided with appropriate services to ensure equal access and equal treatment.",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,080376346,CITY OF FARMINGTON,FARMINGTON CITY GOVERNMENT,800 MUNICIPAL DR,FARMINGTON,NM,874012663,NM03,US,,Farmington,NM,874012663,NM03,US,080376346,CITY OF FARMINGTON,43391.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-108,City of Farmington/Farmington Police Department: Provide a specialized victim advocate within the Farmington Police Department to work closely with adult and teen victims of violence against women.,0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,184816833,LA CASA INC,,800 S WALNUT,LAS CRUCES,NM,880013954,NM02,US,,Las Cruces,NM,880013954,NM02,US,,,30000.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-116,"Undocumented immigrant victims of domestic violence, sexual assault and stalking will receive assistance and advocacy under the provisions under VAWA",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
9ee37c63a798f78799702fdf3da78a9f,2013WFAX0039,,2013WFAX0039,sg,07/25/2014,07,2014,,,Uptown,NM,871107822,NM01,US,007111818,,,OFFICE OF JUSTICE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,16.588 Violence Against Women Formula Grants,1159112.00,07/01/2014,2013 New Mexico S.T.O.P Violence Against Women Grant,,2013 New Mexico S.T.O.P Violence Against Women Grant,,,2014,1500,"JUSTICE, DEPARTMENT OF",1500,"JUSTICE, DEPARTMENT OF",,,781680269,JUDICIARY COURTS OF THE STATE OF NEW MEXICO,ADMINISTRATIVE OFFICE OF THE COURTS,237 DON GASPAR RM 25,SANTA FE,NM,875012178,NM03,US,,Santa Fe,NM,875012178,NM03,US,007111818,,70288.00,07/01/2014,,,,,,,1500,"JUSTICE, DEPARTMENT OF",2015-WF-101,"A designated attorney and paralegal will serve as the Courts violence against women point of contact to improve communication within courts and between courts and key stakeholders, as well as the Courts legal resource for court-related domestic violence, sexual assault, dating violence and stalking issues.",0,0,07,2014,2014,,,,,,,,,,,,16.588 Violence Against Women Formula Grants
